leto,država,id,ime,p1,p2,p3,p4,p5,p6,vsota,nagrada 
1995,Germany,3872,Julius Verrel,7,0,7,7,7,1,29,Silver medal
1995,Germany,3951,Nico Düvelmeyer,7,0,1,5,7,1,21,Bronze medal
1995,Germany,4067,Alexander Lytchak,0,0,4,7,0,0,11,Honourable mention
1995,Poland,3822,Rafał Łochowski,7,7,2,7,7,5,35,Silver medal
1995,Poland,3453,Marcin Bortnik,0,0,7,7,7,7,28,Bronze medal
1995,Poland,3888,Marcin Stefaniak,7,0,1,6,7,7,28,Bronze medal
1995,Poland,3913,Maciej Ogorzelski,7,7,4,7,1,0,26,Bronze medal
1995,Poland,3923,Adam Bednorz,7,0,4,7,0,7,25,Bronze medal
1995,Poland,3978,Michał Goss,7,0,0,5,7,0,19,Bronze medal
1995,Czech Republic,858,Petr Kaňovský,7,7,7,7,0,2,30,Silver medal
1995,Czech Republic,859,Filip Krška,7,0,7,7,7,0,28,Bronze medal
1995,Czech Republic,861,Libor Mašíček,6,0,7,7,7,1,28,Bronze medal
1995,Czech Republic,863,Robert Šámal,6,0,7,5,7,0,25,Bronze medal
1995,Czech Republic,862,David Pavlica,7,0,7,7,2,0,23,Bronze medal
1995,Czech Republic,3962,Martin Nečesal,7,0,6,4,3,0,20,Bronze medal
1995,Yugoslavia,3838,Miroslav Treml,7,5,7,7,1,7,34,Silver medal
1995,Yugoslavia,3843,Đorđe Milićević,7,7,5,7,7,0,33,Silver medal
1995,Yugoslavia,3914,Igor Salom,7,0,5,7,7,0,26,Bronze medal
1995,Yugoslavia,3925,Boris Šobot,7,0,4,7,7,0,25,Bronze medal
1995,Yugoslavia,3959,Đorđe Krtinić,7,0,7,4,3,0,21,Bronze medal
1995,Yugoslavia,4022,Viktor Rozgić,7,0,0,1,7,0,15,Honourable mention
1995,Canada,821,Cyrus Hsia Chen,7,7,7,7,7,0,35,Silver medal
1995,Canada,3852,Frédéric Latour,7,0,6,7,5,6,31,Silver medal
1995,Canada,3916,Byung-Kyu Chun,7,0,5,6,7,0,25,Bronze medal
1995,Canada,3915,Donny Cheung,7,0,4,7,7,0,25,Bronze medal
1995,Canada,822,Alyssa Ker,3,0,2,7,7,0,19,Bronze medal
1995,Canada,3984,Lawrence Tang,7,0,4,7,0,0,18,Honourable mention
1995,Hong Kong,898,Wing Yip Ho,7,7,7,7,7,1,36,Silver medal
1995,Hong Kong,902,Him Ting Wong,7,7,2,3,7,3,29,Silver medal
1995,Hong Kong,3912,Kwok Koon Cheung,7,7,4,1,7,0,26,Bronze medal
1995,Hong Kong,899,Wai Hoi Bobby Poon,7,0,4,4,7,3,25,Bronze medal
1995,Hong Kong,3952,Chun Ling Yu,7,0,4,2,7,1,21,Bronze medal
1995,Hong Kong,4029,Tze Tao Edmond Mok,7,0,3,3,1,0,14,Honourable mention
1995,Australia,3844,Jian He,6,5,7,7,7,0,32,Silver medal
1995,Australia,783,Nigel Tao,6,0,7,7,7,0,27,Bronze medal
1995,Australia,3893,Trevor Tao,6,0,7,7,7,0,27,Bronze medal
1995,Australia,3946,Zhi Ren (Herbert) Xu,7,0,7,7,0,0,21,Bronze medal
1995,Australia,3960,Gordon Deane,7,0,3,7,2,1,20,Bronze medal
1995,Australia,3981,Christopher Barber,1,0,7,7,3,0,18,Honourable mention
1995,Slovakia,3826,Martin Pál,7,2,6,6,7,7,35,Silver medal
1995,Slovakia,1082,Peter Macák,7,7,7,7,5,0,33,Silver medal
1995,Slovakia,3906,Vladimír Marko,7,0,6,7,7,0,27,Bronze medal
1995,Slovakia,1079,Ivan Cimrák,7,0,7,7,2,0,23,Bronze medal
1995,Slovakia,1080,Patrik Horník,7,0,1,7,0,0,15,Honourable mention
1995,Slovakia,4060,Ján Bábeľa,1,7,1,3,0,0,12,Honourable mention
1995,Ukraine,1134,Yuliy Sannikov,7,6,7,7,7,7,41,Gold medal
1995,Ukraine,3858,Maxim Boyko,7,7,3,7,7,0,31,Silver medal
1995,Ukraine,3908,Vladislav Duma,7,0,7,5,7,1,27,Bronze medal
1995,Ukraine,1129,Sergey Bolotenko,0,0,7,7,0,1,15,Honourable mention
1995,Ukraine,4040,Dmitry Redkin,6,0,1,7,0,0,14,Honourable mention
1995,Ukraine,4062,Elena Leonenko,6,0,0,5,1,0,12,
1995,Morocco,1007,Mounssif Aderkaoui,7,5,3,7,7,0,29,Silver medal
1995,Morocco,3902,Abdellatif Badidi,7,5,7,7,0,1,27,Bronze medal
1995,Morocco,3922,Rachid Rabih,7,4,1,6,7,0,25,Bronze medal
1995,Morocco,1012,Abdelmajid Youssfi,7,7,3,7,0,0,24,Bronze medal
1995,Morocco,3976,Charaf Tahiri,7,7,1,4,0,0,19,Bronze medal
1995,Morocco,4032,Tarik Belhaj Soulami,7,0,0,6,0,1,14,Honourable mention
1995,Turkey,1127,Bayram Yenikaya,7,7,4,7,7,2,34,Silver medal
1995,Turkey,3879,Halil Bayrak,7,0,4,7,7,4,29,Silver medal
1995,Turkey,3958,Caner Kazancı,7,0,0,7,7,0,21,Bronze medal
1995,Turkey,3957,Mehmet Ekmekçi,6,0,2,6,7,0,21,Bronze medal
1995,Turkey,3956,Ethem Çanakoğlu,7,0,7,7,0,0,21,Bronze medal
1995,Turkey,4106,Naci Aytek Erdil,6,0,1,0,1,0,8,
1995,Belarus,3861,Sergei Shikh,7,7,7,7,2,0,30,Silver medal
1995,Belarus,3895,Andrei Yadrentsev,7,0,7,6,7,0,27,Bronze medal
1995,Belarus,3947,Maxim Oleinikov,7,0,6,7,1,0,21,Bronze medal
1995,Belarus,3576,Artem Shvorin,7,1,1,7,2,1,19,Bronze medal
1995,Belarus,3992,Mikhail Vronski,7,0,2,7,1,0,17,Honourable mention
1995,Belarus,3991,Anatoli Karolik,7,0,2,7,1,0,17,Honourable mention
1995,Italy,947,Davide Gaiotto,7,0,7,6,7,0,27,Bronze medal
1995,Italy,3921,Saverio Trioni,7,0,6,5,7,0,25,Bronze medal
1995,Italy,946,Manolo Eminenti,7,0,7,7,0,2,23,Bronze medal
1995,Italy,3936,Aldo Pratelli,7,0,7,7,0,2,23,Bronze medal
1995,Italy,944,Michele Cammarata,7,0,2,7,1,3,20,Bronze medal
1995,Italy,4049,Andrea Altomani,7,0,0,1,5,0,13,Honourable mention
1995,Singapore,3506,Hoe Teck Wee,7,0,7,6,7,5,32,Silver medal
1995,Singapore,3877,Han Ping Davin Chor,7,7,7,7,1,0,29,Silver medal
1995,Singapore,3905,Chin How Jeffrey Pang,7,0,7,6,7,0,27,Bronze medal
1995,Singapore,3942,Senkodan Thevendran,7,0,1,7,7,0,22,Bronze medal
1995,Singapore,4006,Yi-Huak Koh,7,0,3,5,1,0,16,Honourable mention
1995,Singapore,4134,Wee Peng Tay,2,0,0,1,2,0,5,
1995,Argentina,3726,Matilde Lalin,6,7,3,7,7,0,30,Silver medal
1995,Argentina,768,Martín Avendaño,7,0,7,7,7,1,29,Silver medal
1995,Argentina,3944,German Zorba,6,0,1,7,7,0,21,Bronze medal
1995,Argentina,769,Santiago Laplagne,6,0,7,6,2,0,21,Bronze medal
1995,Argentina,770,Leandro Saita,7,0,1,2,7,0,17,Honourable mention
1995,Argentina,4063,Flavia Bonomo,2,0,1,6,2,0,11,
1995,France,3802,Emmanuel Breuillard,7,2,7,7,7,7,37,Gold medal
1995,France,3932,Thiên-Lôc Nguyen,7,0,4,7,5,0,23,Bronze medal
1995,France,3950,Julien Samaha,7,0,0,7,7,0,21,Bronze medal
1995,France,4009,Yann Ollivier,7,0,1,7,0,0,15,Honourable mention
1995,France,4026,Jean Baptiste Gouere,7,0,0,7,0,0,14,Honourable mention
1995,France,4090,Olivier Pony,0,0,2,7,0,0,9,Honourable mention
1995,North Macedonia,987,Nasko Karamanov,7,7,7,6,0,5,32,Silver medal
1995,North Macedonia,3904,Lasko Basnarkov,7,0,7,6,7,0,27,Bronze medal
1995,North Macedonia,985,Aleksandar Blazevski,7,0,4,6,7,0,24,Bronze medal
1995,North Macedonia,986,Andrej Bogdanov,6,0,0,7,7,0,20,Bronze medal
1995,North Macedonia,4079,Sasko Ristov,4,0,1,1,4,0,10,
1995,North Macedonia,988,Mirko Petruševski,1,0,1,2,0,0,4,
1995,Armenia,778,Vahe Poladian,2,7,7,7,7,4,34,Silver medal
1995,Armenia,776,Vardgues Levonian,7,7,3,7,7,0,31,Silver medal
1995,Armenia,3910,Nansen Petrossian,7,7,4,1,7,0,26,Bronze medal
1995,Armenia,3980,Sahack Petrossian,1,7,3,7,0,0,18,Honourable mention
1995,Armenia,4159,Arman Antaranian,1,0,0,1,0,0,2,
1995,Armenia,4184,Haik Grigorian,0,0,0,0,0,0,0,
1995,Croatia,847,Miroslav Jurišić,7,0,6,7,7,0,27,Bronze medal
1995,Croatia,3940,Ante Đerek,7,0,1,7,7,0,22,Bronze medal
1995,Croatia,3974,Maja Starčević,7,0,4,7,1,0,19,Bronze medal
1995,Croatia,845,Milica Čudina,7,0,2,6,2,0,17,Honourable mention
1995,Croatia,3993,Bojan Antolović,7,0,1,7,2,0,17,Honourable mention
1995,Croatia,4087,Blaženka Gregurec,3,0,0,5,1,0,9,
1995,Thailand,3857,Sujin Saetang,7,7,3,7,7,0,31,Silver medal
1995,Thailand,3907,Panu Chaichanawong,7,0,5,7,7,1,27,Bronze medal
1995,Thailand,3943,Udomsak Chaisrithong,7,0,2,6,7,0,22,Bronze medal
1995,Thailand,4007,Sopanan Piboonrattanakit,6,0,1,7,2,0,16,Honourable mention
1995,Thailand,4105,Napachak Phasukavanich,2,0,1,5,0,0,8,
1995,Thailand,4158,Werapong Jarupoonphol,2,0,0,1,0,0,3,
1995,Sweden,1102,Marcus Better,7,0,2,6,7,6,28,Bronze medal
1995,Sweden,1105,Hans Rullgård,7,0,4,7,7,0,25,Bronze medal
1995,Sweden,4020,Milena Anguelova,3,0,0,5,7,0,15,Honourable mention
1995,Sweden,1106,Samuel Rydh,7,0,0,7,0,0,14,Honourable mention
1995,Sweden,4039,Thomas Strömstedt,7,0,2,5,0,0,14,Honourable mention
1995,Sweden,4083,Jacob Norda,0,0,5,5,0,0,10,
1995,Finland,878,Uoti Urpala,0,7,0,7,6,7,27,Bronze medal
1995,Finland,3949,Tuomas Korppi,7,0,7,6,1,0,21,Bronze medal
1995,Finland,877,Jouni Seppanen,3,0,4,6,7,0,20,Bronze medal
1995,Finland,4025,Jukka Suomela,7,0,0,7,0,0,14,Honourable mention
1995,Finland,4046,Toni Leppäkorpi,7,0,1,5,0,0,13,Honourable mention
1995,Finland,874,Heikki Hyyrö,0,0,0,6,0,0,6,
1995,Republic of Moldova,997,Cornelia Glavan,7,7,2,7,7,1,31,Silver medal
1995,Republic of Moldova,998,Dorin Grecu,7,6,1,7,0,0,21,Bronze medal
1995,Republic of Moldova,3986,Alexandru Dercaci,7,0,4,7,0,0,18,Honourable mention
1995,Republic of Moldova,4053,Igor Covganet,6,0,4,3,0,0,13,
1995,Republic of Moldova,4080,Valeriu Savcenco,6,0,1,3,0,0,10,
1995,Republic of Moldova,4102,Sergiu Baluta,0,0,1,0,7,0,8,Honourable mention
1995,Colombia,843,Carlos Alberto Vargas Cruz,7,0,7,7,7,1,29,Silver medal
1995,Colombia,3948,Sandor Ortegón,5,0,4,5,7,0,21,Bronze medal
1995,Colombia,844,Eliana Zoque,6,0,5,1,7,0,19,Bronze medal
1995,Colombia,4041,Carlos Humberto Caicedo,7,0,1,5,0,0,13,Honourable mention
1995,Colombia,4071,Carlos Humberto Torres Ardila,2,0,1,5,2,0,10,
1995,Colombia,4096,Javier Sánchez,7,0,0,0,0,1,8,Honourable mention
1995,Latvia,3866,Aleksandrs Sļivkins,7,7,3,7,6,0,30,Silver medal
1995,Latvia,969,Maksims Kravcevs,7,0,5,7,7,1,27,Bronze medal
1995,Latvia,971,Aigars Zaube,1,0,0,6,7,0,14,Honourable mention
1995,Latvia,968,Zane Jēkabsone,7,0,0,4,0,0,11,Honourable mention
1995,Latvia,4101,Gustavs Galdiņš,0,0,5,0,3,0,8,
1995,Latvia,4110,Zane Ermuža,1,0,1,4,1,0,7,
1995,Switzerland,3825,Markus Muller,7,1,7,7,7,6,35,Silver medal
1995,Switzerland,3445,Christian Wuthrich,7,0,2,7,7,7,30,Silver medal
1995,Switzerland,4018,Roman Schmied,7,0,1,4,1,2,15,Honourable mention
1995,Switzerland,4017,Nicolas Bartholdi,3,1,2,7,1,1,15,Honourable mention
1995,Switzerland,4169,Otto Martin Slama,1,0,0,1,0,0,2,
1995,South Africa,1090,Mark Nicholas Berman,7,0,3,7,7,0,24,Bronze medal
1995,South Africa,1091,David Fraser,7,1,4,6,0,1,19,Bronze medal
1995,South Africa,3987,Elitca Atanasova Mitova,7,0,1,1,2,7,18,Honourable mention
1995,South Africa,4037,David Hatton,7,0,0,7,0,0,14,Honourable mention
1995,South Africa,4059,Jan van Zyl Smit,7,0,1,2,2,0,12,Honourable mention
1995,South Africa,1095,Andrew Skeen,7,0,1,0,0,0,8,Honourable mention
1995,Mongolia,3969,Tsogbadral Galaabaatar,7,7,1,4,1,0,20,Bronze medal
1995,Mongolia,4015,Munkhzul Janchiv,6,7,1,1,0,0,15,Honourable mention
1995,Mongolia,4014,Dayantsolmon Davag,0,0,3,5,7,0,15,Honourable mention
1995,Mongolia,4034,Batbaatar Otgonrat,6,0,0,1,7,0,14,Honourable mention
1995,Mongolia,1001,Balhuu Batbayasgalan,7,0,1,3,2,1,14,Honourable mention
1995,Mongolia,4054,Ulziibold Yadamsuren,1,0,0,4,7,1,13,Honourable mention
1995,Austria,786,Florian Herzig,6,0,7,7,7,0,27,Bronze medal
1995,Austria,3982,Oliver Pfeiffer,7,0,1,3,7,0,18,Honourable mention
1995,Austria,4000,Hans Drauschke,7,0,3,3,3,0,16,Honourable mention
1995,Austria,4056,Odo Benda,7,0,0,4,1,0,12,Honourable mention
1995,Austria,790,Tobias Krenn,3,0,4,1,1,0,9,
1995,Austria,4115,Thomas Kroyer,2,0,0,1,3,0,6,
1995,Brazil,3801,Artur Ávila Cordeiro de Melo,7,7,7,7,7,2,37,Gold medal
1995,Brazil,4024,Fernando Antonio de Araújo Carneiro,7,0,1,6,0,0,14,Honourable mention
1995,Brazil,4064,Breno de Alencar Araripe Falcão,7,0,3,1,0,0,11,Honourable mention
1995,Brazil,4070,André Luís de Souza Neves,2,0,2,0,6,0,10,
1995,Brazil,4085,Davi Ponciano Araújo Lima,7,0,2,0,0,0,9,Honourable mention
1995,Brazil,4127,André Reys Leal,0,0,1,4,0,0,5,
1995,Netherlands,1018,Ronald van Luijk,7,0,6,7,7,1,28,Bronze medal
1995,Netherlands,1015,Erik Kieft,7,0,3,7,7,0,24,Bronze medal
1995,Netherlands,1014,Dion Gijswijt,7,0,0,2,7,0,16,Honourable mention
1995,Netherlands,4112,Jan Willem Knopper,1,0,1,5,0,0,7,
1995,Netherlands,4124,Johan Bosman,2,0,2,0,2,0,6,
1995,Netherlands,4145,Otto van Hemert,1,0,1,0,2,0,4,
1995,New Zealand,1026,James Andrew McGowan,7,0,6,7,2,7,29,Silver medal
1995,New Zealand,1027,Timothy James McLennan,7,0,5,7,0,0,19,Bronze medal
1995,New Zealand,3998,Russell Geoffrey Neilson,7,0,4,6,0,0,17,Honourable mention
1995,New Zealand,4103,Kevin George Ross,6,0,1,1,0,0,8,
1995,New Zealand,4113,Jasper Mark Morrow,5,0,1,0,1,0,7,
1995,New Zealand,4146,Clare Margaret McLennan,2,0,1,0,1,0,4,
1995,Belgium,3961,Tom de Medts,7,0,1,5,7,0,20,Bronze medal
1995,Belgium,3983,Alexandre Dandoy,7,0,4,7,0,0,18,Honourable mention
1995,Belgium,3990,Jacques Theys,7,0,2,6,2,0,17,Honourable mention
1995,Belgium,3989,Bert Seynaeve,7,0,4,3,0,3,17,Honourable mention
1995,Belgium,4069,Sebastien Leroy,1,0,1,1,7,0,10,Honourable mention
1995,Belgium,4173,Christophe Lermytte,0,0,0,1,0,0,1,
1995,Georgia,1049,David Chkhaidze,7,7,4,7,1,3,29,Silver medal
1995,Georgia,4010,Akaki Tikaradze,7,0,3,5,0,0,15,Honourable mention
1995,Georgia,4027,Kakha Paitchadze,0,0,7,7,0,0,14,Honourable mention
1995,Georgia,4058,Archil Gachechiladze,3,0,3,6,0,0,12,
1995,Georgia,4130,Tengiz Tetunashvili,0,0,0,5,0,0,5,
1995,Georgia,4140,Lasha Paitchadze,1,0,2,1,0,0,4,
1995,Denmark,3975,Anders N. Jensen,7,0,7,5,0,0,19,Bronze medal
1995,Denmark,3996,Søren G. Smith,3,1,1,7,5,0,17,Honourable mention
1995,Denmark,4003,Bennett Thomas Haselton,1,0,7,6,2,0,16,Honourable mention
1995,Denmark,4043,Toke Meier Carlsen,7,0,1,5,0,0,13,Honourable mention
1995,Denmark,4098,Jesper Stroh,7,0,0,1,0,0,8,Honourable mention
1995,Denmark,4138,Birgitte Rahbek,1,0,1,1,1,0,4,
1995,Lithuania,975,Vytautas Paškūnas,7,1,3,6,0,0,17,Honourable mention
1995,Lithuania,4004,Giedrius Alkauskas,0,6,1,7,0,2,16,Honourable mention
1995,Lithuania,4013,Vytenis Pazemys,7,0,1,7,0,0,15,Honourable mention
1995,Lithuania,4052,Remigijus Jodelis,0,0,7,6,0,0,13,Honourable mention
1995,Lithuania,4111,Ignas Krasuckis,4,0,0,1,2,0,7,
1995,Lithuania,4122,Kestutis Gadeikis,0,0,1,5,0,0,6,
1995,Spain,3918,Angel Paredes Galan,7,0,5,6,7,0,25,Bronze medal
1995,Spain,1096,Jerónimo Arenas Garcia,7,0,0,5,0,0,12,Honourable mention
1995,Spain,4066,Luis Fabiani Bendicho,7,0,1,3,0,0,11,Honourable mention
1995,Spain,4073,Jaume Andreu Pascual,3,0,0,7,0,0,10,Honourable mention
1995,Spain,4088,Ignacio Fernandez Galvan,3,0,0,6,0,0,9,
1995,Spain,4129,Alejandro Garcia Gil,1,0,1,2,1,0,5,
1995,Norway,1024,Håvard Larsen,7,0,2,5,1,6,21,Bronze medal
1995,Norway,1021,Håkon Hallingstad,7,0,1,4,2,0,14,Honourable mention
1995,Norway,1020,Oystein Gjerstad,0,0,4,4,6,0,14,
1995,Norway,4055,Magnus Dehli Vigeland,7,0,0,5,1,0,13,Honourable mention
1995,Norway,4132,Oddmar Rune Eiksund,2,0,1,1,1,0,5,
1995,Norway,4156,Yajun Liu,0,0,0,0,1,2,3,
1995,Indonesia,3965,Lukito Muliadi,7,0,0,6,7,0,20,Bronze medal
1995,Indonesia,4030,Teguh Siswanto,6,0,0,1,7,0,14,Honourable mention
1995,Indonesia,4048,Munawar A. R.,6,0,0,0,7,0,13,Honourable mention
1995,Indonesia,4047,Thomas Kurniawan Wongsosaputr,6,0,0,0,7,0,13,Honourable mention
1995,Indonesia,913,Antono Dewanto,6,0,0,0,1,0,7,
1995,Indonesia,4177,Syahreal Reza Tjais,0,0,1,0,0,0,1,
1995,Greece,893,Efstratios Rappos,7,0,4,6,7,0,24,Bronze medal
1995,Greece,895,Georgios Solidakis,7,0,5,5,0,1,18,Honourable mention
1995,Greece,4028,Iakovos Mavroidis,6,0,0,1,7,0,14,Honourable mention
1995,Greece,4118,Georgios Takos,1,0,1,4,0,0,6,
1995,Greece,4162,Drosos Kourounis,2,0,0,0,0,0,2,
1995,Greece,4163,Petros Bregiannis,2,0,0,0,0,0,2,
1995,Cuba,3995,Lorver Duarte Puig,6,0,0,4,7,0,17,Honourable mention
1995,Cuba,4002,Walter Carballosa Torres,7,0,0,2,7,0,16,Honourable mention
1995,Cuba,4001,Alexander Alvarez Hernandez,6,0,5,5,0,0,16,
1995,Cuba,4072,Héctor Antonio Mesa Barrameda,6,0,3,1,0,0,10,
1995,Estonia,872,Targo Tennisberg,1,0,7,7,0,0,15,Honourable mention
1995,Estonia,4045,Andrei Filonov,7,0,2,4,0,0,13,Honourable mention
1995,Estonia,868,Mart Abel,4,0,5,4,0,0,13,
1995,Estonia,4089,Andres Vesilind,1,0,2,6,0,0,9,
1995,Estonia,4139,Ülar Kahre,0,0,1,3,0,0,4,
1995,Estonia,4176,Marko Lamp,0,0,0,0,1,0,1,
1995,Kazakhstan,4012,Nurgali Arystanov,7,0,1,0,7,0,15,Honourable mention
1995,Kazakhstan,4051,Mikhail Okhin,7,0,0,3,3,0,13,Honourable mention
1995,Kazakhstan,4050,Almaz Kungozhin,7,0,1,2,2,1,13,Honourable mention
1995,Kazakhstan,4109,Zhaidarzhan Zataev,2,0,1,1,3,0,7,
1995,Kazakhstan,4151,Eldos Samalov,2,0,0,1,0,0,3,
1995,Kazakhstan,4152,Dauren Karabaev,2,0,0,1,0,0,3,
1995,Cyprus,4042,Andreas Stylianides,7,0,1,4,1,0,13,Honourable mention
1995,Cyprus,855,Ernestos Panayiotou,7,0,2,1,1,0,11,Honourable mention
1995,Cyprus,852,Adonis Antoniades,7,0,0,1,0,0,8,Honourable mention
1995,Cyprus,4116,Ioannis Zachariou,5,0,0,1,0,0,6,
1995,Cyprus,4149,Athina Papaphilipou,2,0,0,1,0,0,3,
1995,Cyprus,4161,Andreas Georgiou,0,0,2,0,0,0,2,
1995,Mexico,993,Benito Fabián Romero Jiménez,7,6,1,6,7,0,27,Bronze medal
1995,Mexico,4143,Jaime Enrique Pérez Terrazas,1,0,3,0,0,0,4,
1995,Mexico,4142,Luis Miguel García Velázquez,3,0,1,0,0,0,4,
1995,Mexico,4155,Eric Iván Rodríguez Prieto,1,0,1,1,0,0,3,
1995,Mexico,4154,Felipe Lemaitre Carabias,1,0,1,1,0,0,3,
1995,Mexico,4167,Pedro David Sánchez Salazar,0,0,2,0,0,0,2,
1995,Slovenia,1085,Jernej Barbič,7,7,1,0,0,0,15,Honourable mention
1995,Slovenia,4092,Polona Grešak,7,2,0,0,0,0,9,Honourable mention
1995,Slovenia,4114,Gorazd Brumen,7,0,0,0,0,0,7,Honourable mention
1995,Slovenia,4126,Tadej Novak,2,0,0,4,0,0,6,
1995,Slovenia,4135,Mitja Pirc,0,0,2,1,2,0,5,
1995,Ireland,935,Deirdre O'Brien,7,0,0,3,0,0,10,Honourable mention
1995,Ireland,4091,Peter McNamara,7,0,0,1,1,0,9,Honourable mention
1995,Ireland,4099,Brian Jones,3,0,0,4,1,0,8,
1995,Ireland,4119,Gavin Hurley,1,0,3,2,0,0,6,
1995,Ireland,4131,Robert Hayes,1,0,2,1,1,0,5,
1995,Ireland,4150,Gregory Wall,0,0,0,3,0,0,3,
1995,Macau,984,Tak Mao U,3,0,5,0,1,1,10,
1995,Macau,4077,Wa Kam Chang,4,0,0,5,1,0,10,
1995,Macau,4123,I Cheang,5,0,0,1,0,0,6,
1995,Macau,4141,Pak Ian Fong,3,0,0,1,0,0,4,
1995,Macau,4153,Ieng Kit Wong,1,0,1,1,0,0,3,
1995,Macau,4188,Kuok Meng Lam,0,0,0,0,0,0,0,
1995,Trinidad and Tobago,1121,Ravindra Maharaj,7,0,1,3,1,0,12,Honourable mention
1995,Trinidad and Tobago,1120,Peter Hosein,7,0,1,0,0,1,9,Honourable mention
1995,Trinidad and Tobago,4136,Rakesh Lal,3,0,1,1,0,0,5,
1995,Trinidad and Tobago,4171,Steven Khan,0,0,0,2,0,0,2,
1995,Trinidad and Tobago,1118,Kavita Baball,1,0,0,1,0,0,2,
1995,Trinidad and Tobago,4172,William Blackwell II,1,0,0,1,0,0,2,
1995,Azerbaijan,4023,Raif Rustamov,0,7,1,5,1,0,14,Honourable mention
1995,Azerbaijan,4095,Seidli Elnur,2,0,0,6,0,0,8,
1995,Azerbaijan,4094,Coshkar Couseinov,1,6,0,1,0,0,8,
1995,Kyrgyzstan,4076,Sergey Rakhmatullin,7,0,1,2,0,0,10,Honourable mention
1995,Kyrgyzstan,4100,Oleg Timotchenko,3,0,1,4,0,0,8,
1995,Kyrgyzstan,4121,Anvar Nigmatullin,1,0,3,2,0,0,6,
1995,Kyrgyzstan,4165,Dinara Bekova,0,0,0,2,0,0,2,
1995,Kyrgyzstan,4166,Ayzhan Sadyrova,0,0,1,0,1,0,2,
1995,Kyrgyzstan,4185,Almaz Arpachiyev,0,0,0,0,0,0,0,
1995,Philippines,3970,Bernard Chan,6,0,1,6,7,0,20,Bronze medal
1995,Philippines,4147,Rolando Navarro Jr.,1,0,1,1,1,0,4,
1995,Philippines,4168,Michael Daniel Samson,1,0,1,0,0,0,2,
1995,Philippines,4180,Winson Lim,0,0,0,1,0,0,1,
1995,Philippines,4181,Richard Eden,0,0,0,1,0,0,1,
1995,Philippines,4190,Jayvee Rebustillo,0,0,0,0,0,0,0,
1995,Portugal,1043,João Cerqueira,6,0,3,1,0,0,10,
1995,Portugal,1045,Luis Calhorda Cruz Filipe,1,0,0,4,1,0,6,
1995,Portugal,4133,Afonso Silva,1,0,1,3,0,0,5,
1995,Portugal,4157,Luis Oliveira,0,0,2,1,0,0,3,
1995,Portugal,1048,Nelson Sousa,0,0,1,0,0,0,1,
1995,Portugal,4183,Octavio Ferreira,0,0,0,1,0,0,1,
1995,Iceland,4075,Georg Lúðvíksson,0,0,6,4,0,0,10,
1995,Iceland,4120,Kári Ragnarsson,1,0,0,5,0,0,6,
1995,Iceland,4164,Hannes Helgason,1,0,0,1,0,0,2,
1995,Iceland,4178,Einar Guðfinnsson,1,0,0,0,0,0,1,
1995,Bosnia and Herzegovina,4107,Radoš Radoičić,3,0,0,2,2,0,7,
1995,Bosnia and Herzegovina,4137,Zenan Šabanac,2,0,0,1,1,0,4,
1995,Bosnia and Herzegovina,4148,Tarik Kabil,1,0,0,2,0,0,3,
1995,Bosnia and Herzegovina,4160,Katarina Blagović,1,0,0,1,0,0,2,
1995,Bosnia and Herzegovina,4175,Vedad Pašić,0,0,0,1,0,0,1,
1995,Bosnia and Herzegovina,4174,Anur Hrustemović,0,0,0,0,1,0,1,
1995,Chile,4086,Milton Jara,2,0,0,0,7,0,9,Honourable mention
1995,Chile,4128,Ivan Nieto,0,0,0,5,0,0,5,
1995,Sri Lanka,4082,Cheran Malsri Vithanage,7,0,0,2,1,0,10,Honourable mention
1995,Malaysia,4179,Weng Choh Cheong,0,0,0,0,1,0,1,
1995,Malaysia,4189,Mohd Arif Mohd Sharif,0,0,0,0,0,0,0,
1995,Kuwait,4187,Faisal Al-Obaid,0,0,0,0,0,0,0,
1995,Kuwait,4186,Mohammad Al-Mutawa,0,0,0,0,0,0,0,
1996,Romania,3789,Ciprian Manolescu,7,7,7,7,7,7,42,Gold medal
1996,Romania,3799,Constantin Chiscanu,4,7,7,7,7,1,33,Gold medal
1996,Romania,3823,Adrian Corduneanu,2,7,7,7,0,7,30,Gold medal
1996,Romania,4224,Stefan Radu Niculescu,4,7,3,7,0,7,28,Gold medal
1996,Romania,1061,Dragos Ghioca,2,4,6,7,1,7,27,Silver medal
1996,Romania,4233,Nicolae Dragos Oprea,4,7,7,7,1,1,27,Silver medal
1996,United States of America,4195,Alexander Harry Saltman,7,7,7,7,2,7,37,Gold medal
1996,United States of America,3939,Christopher C. Chang,7,7,6,7,2,7,36,Gold medal
1996,United States of America,4213,Michael Korn,7,7,7,1,2,7,31,Gold medal
1996,United States of America,4212,Carl Bosley,7,5,2,7,3,7,31,Gold medal
1996,United States of America,4246,Carl Alexander Miller,4,0,7,6,1,7,25,Silver medal
1996,United States of America,4245,Nathan Curtis,7,2,7,7,1,1,25,Silver medal
1996,Hungary,3784,Péter Burcsi,7,7,7,7,1,7,36,Gold medal
1996,Hungary,4202,Péter Frenkel,7,7,7,7,0,7,35,Gold medal
1996,Hungary,4218,Gyula Pap,2,7,4,7,3,7,30,Gold medal
1996,Hungary,4227,Gábor Braun,4,1,7,7,1,7,27,Silver medal
1996,Hungary,3783,Mihály Bárász,3,7,7,1,1,7,26,Silver medal
